"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"7","19","22","0","0","24.6","0","0","24.6","0","0"
"7","19","23","0","0","24","0","0","24","0","0"
"7","20","0","0","0","23","1","0","23","0","0"
"7","20","1","0","0","22.8","0","0","22.8","0","0"
"7","20","2","0","0","22.7","0","0","22.7","0","0"
"7","20","3","0","0","22.5","0","0","22.5","0","0"
"7","20","4","0","1","22.4","0","0.802","19.148","37.071","0"
"7","20","5","27","40","24.2","0.5","54.556","23.736","2445.86","2144.554"
"7","20","6","242","130","26","1","340.05","34.991","14519.312","13924.708"
"7","20","7","519","153","26.7","1.5","656.396","44.509","26799.23","25795.121"
"7","20","8","683","159","28.4","2.7","871.012","49.243","34724.539","33396.598"
"7","20","9","797","142","30","3.9","972.643","51.054","38409.191","36914.789"
"7","20","10","879","111","31.7","5.1","986.048","50.963","38954.684","37434.781"
"7","20","11","875","129","31.9","5.5","937.623","49.501","37309.727","35866.051"
"7","20","12","854","140","32.1","5.8","849.052","47.547","34068.785","32769.41"
"7","20","13","795","162","32.3","6.2","751.31","45.378","30376.346","29231.857"
"7","20","14","763","140","31.2","7","675.409","42.007","27674.473","26636.893"
"7","20","15","665","137","30.1","7.9","620.284","39.2","25789.801","24823.582"
"7","20","16","476","135","29","8.7","490.319","35.656","20770.537","19981.482"
"7","20","17","198","101","28","8.2","183.394","30.309","7951.864","7530.247"
"7","20","18","0","19","26.7","6.1","14.59","26.191","652.855","385.862"
"7","20","19","0","0","25.5","4.1","0","25.5","0","0"
"7","20","20","0","0","25","1.5","0","25","0","0"
"7","20","21","0","0","24","0","0","24","0","0"
"7","20","22","0","0","24.4","0","0","24.4","0","0"
"7","20","23","0","0","24","2.1","0","24","0","0"
"7","21","0","0","0","24","2.6","0","24","0","0"
"7","21","1","0","0","24.4","2.6","0","24.4","0","0"
"7","21","2","0","0","24.4","1.7","0","24.4","0","0"
"7","21","3","0","0","24.3","0.9","0","24.3","0","0"
"7","21","4","0","1","24.3","0","0.802","21.151","36.731","0"
"7","21","5","20","40","25","0","50.947","23.933","2286.589","1988.428"
"7","21","6","243","129","27.6","1.3","339.846","36.074","14432.938","13840.817"
"7","21","7","524","151","30.2","2.6","658.864","45.58","26750.918","25748.639"
"7","21","8","682","159","30.4","3.1","870.375","50.345","34496.465","33178.496"
"7","21","9","779","152","30.5","3.6","965.224","51.931","37937.18","36464.668"
"7","21","10","824","146","30.7","4.1","965.897","51.432","38062.738","36584.418"
"7","21","11","837","154","31.6","4.6","924.939","50.742","36562.887","35153.156"
"7","21","12","842","148","32.5","5.2","845.062","48.874","33671.711","32389.479"
"7","21","13","822","144","33.4","5.7","753.212","47.199","30155.939","29020.375"
"7","21","14","753","154","32.7","5.9","679.235","44.797","27435.391","26407.01"
"7","21","15","677","132","32","6.2","622.041","42.662","25403.74","24451.813"
"7","21","16","481","133","31.6","6.2","490.428","39.934","20330.43","19556.016"
"7","21","17","193","100","29.9","6","179.59","32.762","7693.876","7278.4"
"7","21","18","0","19","28.1","5.9","14.59","27.611","648.508","381.596"
"7","21","19","0","0","26.4","5.7","0","26.4","0","0"
"7","21","20","0","0","26.2","4.4","0","26.2","0","0"
"7","21","21","0","0","26","3.1","0","26","0","0"
"7","21","22","0","0","24.9","3.1","0","24.9","0","0"
"7","21","23","0","0","25","3.1","0","25","0","0"
"7","22","0","0","0","24.4","3.1","0","24.4","0","0"
"7","22","1","0","0","23.8","3.1","0","23.8","0","0"
"7","22","2","0","0","24","3.6","0","24","0","0"
"7","22","3","0","0","23.6","1.8","0","23.6","0","0"
"7","22","4","0","0","23.2","0","0","23.2","0","0"
"7","22","5","9","40","24.5","1.2","40.099","23.76","1807.069","1518.261"
"7","22","6","230","129","25.8","2.4","330.418","32.739","14266.49","13679.141"
"7","22","7","487","162","27.1","3.6","638.777","40.599","26608.85","25611.943"
"7","22","8","648","172","28.3","4.3","851.663","45.902","34555.133","33234.602"
"7","22","9","745","170","29.5","5","949.625","48.089","38095.832","36615.98"
"7","22","10","812","154","30.7","5.7","971.559","48.48","38892.441","37375.457"
"7","22","11","822","165","31","6.2","926.966","47.194","37338.227","35893.25"
"7","22","12","820","163","31.2","6.4","840.656","45.596","34077.938","32778.168"
"7","22","13","796","161","31.4","6.7","747.85","43.792","30478.486","29329.85"
"7","22","14","717","172","30.6","6.4","669.523","41.911","27452.752","26423.705"
"7","22","15","630","151","29.7","6","605.509","40.237","25043.215","24104.533"
"7","22","16","437","143","28.9","5.7","468.862","37.217","19709.52","18955.516"
"7","22","17","183","100","28","6.7","175.618","30.518","7607.427","7193.998"
"7","22","18","0","18","27.2","6.4","13.816","26.688","616.802","350.474"
"7","22","19","0","0","26.5","6.2","0","26.5","0","0"
"7","22","20","0","0","26","5.1","0","26","0","0"
"7","22","21","0","0","26","4.1","0","26","0","0"
"7","22","22","0","0","25.1","3.1","0","25.1","0","0"
"7","22","23","0","0","25.1","3.1","0","25.1","0","0"
"7","23","0","0","0","24","1","0","24","0","0"
"7","23","1","0","0","24.6","1","0","24.6","0","0"
"7","23","2","0","0","23","1","0","23","0","0"
"7","23","3","0","0","24","1.5","0","24","0","0"
"7","23","4","0","0","23","1.5","0","23","0","0"
"7","23","5","0","37","24","0","31.356","21.994","1430.937","1149.347"
"7","23","6","248","116","25.7","0.7","327.822","34.817","14005.881","13425.957"
"7","23","7","483","163","27.4","1.5","636.678","44.63","25979.508","25006.227"
"7","23","8","649","171","28.7","2.3","851.92","50.013","33824.91","32536.08"
"7","23","9","751","167","30","3.1","952.823","52.156","37404.465","35956.453"
"7","23","10","788","182","31.5","4.1","975.652","52.387","38250.094","36763.086"
"7","23","11","835","156","31.2","7","923.771","46.198","37403.176","35955.223"
"7","23","12","826","159","31","9.8","840.853","41.974","34726.316","33398.297"
"7","23","13","697","229","31.7","10.8","732.873","40.62","30374.969","29230.535"
"7","23","14","732","156","30.7","10.5","662.359","38.821","27573.416","26539.732"
"7","23","15","653","142","29.8","10.1","611.169","37.415","25626.816","24666.646"
"7","23","16","480","132","28.8","9.8","485.964","34.879","20652.039","19866.941"
"7","23","17","190","99","27.8","8.8","175.303","29.872","7612.261","7198.717"
"7","23","18","0","18","26.7","7.7","13.817","26.217","618.215","351.861"
"7","23","19","0","0","25.7","6.7","0","25.7","0","0"
"7","23","20","0","0","25","6.2","0","25","0","0"
"7","23","21","0","0","24.8","4.9","0","24.8","0","0"
"7","23","22","0","0","24.7","3.6","0","24.7","0","0"
"7","23","23","0","0","24.3","3.3","0","24.3","0","0"
"7","24","0","0","0","23.9","2.9","0","23.9","0","0"
"7","24","1","0","0","23.5","2.6","0","23.5","0","0"
"7","24","2","0","0","23","2.6","0","23","0","0"
"7","24","3","0","0","22","1","0","22","0","0"
"7","24","4","0","0","21.6","1","0","21.6","0","0"
"7","24","5","4","39","23.3","1.5","36.582","22.471","1662.217","1376.202"
"7","24","6","233","127","25","2.1","330.834","32.193","14322.19","13733.246"
"7","24","7","487","161","27","5.1","638.341","38.674","26850.773","25844.707"
"7","24","8","652","169","28","6.7","853.07","41.833","35346.289","33990.965"
"7","24","9","750","167","28.6","7.5","952.005","43.241","39167.426","37637.516"
"7","24","10","818","150","29.3","8.2","973.196","43.545","39973.473","38405.348"
"7","24","11","825","162","29.6","8.6","925.731","42.769","38153.332","36670.816"
"7","24","12","825","159","29.9","8.9","838.82","41.544","34716.809","33389.203"
"7","24","13","801","157","30.2","9.3","744.403","40.181","30893.613","29728.037"
"7","24","14","770","136","30","10.3","668.404","38.298","27880.109","26834.584"
"7","24","15","670","134","29.4","9.8","613.324","37.195","25734.365","24770.207"
"7","24","16","478","132","28.9","9.3","483.161","35.163","20500.375","19720.324"
"7","24","17","194","98","27.9","7.2","174.025","30.279","7537.641","7125.859"
"7","24","18","0","18","26.9","5.2","13.818","26.338","617.898","351.55"
"7","24","19","0","0","25.9","3.1","0","25.9","0","0"
"7","24","20","0","0","25.4","2.1","0","25.4","0","0"
"7","24","21","0","0","24.9","1","0","24.9","0","0"
"7","24","22","0","0","24.4","0","0","24.4","0","0"
"7","24","23","0","0","24","1.5","0","24","0","0"
"7","25","0","0","0","23.8","1.5","0","23.8","0","0"
"7","25","1","0","0","23.7","1.5","0","23.7","0","0"
"7","25","2","0","0","23.4","1.5","0","23.4","0","0"
"7","25","3","0","0","23.2","1.5","0","23.2","0","0"
"7","25","4","0","0","22.9","1.5","0","22.9","0","0"
"7","25","5","0","38","24","1.5","33.293","23.1","1511.574","1228.446"
"7","25","6","235","126","25.8","1.2","331.442","34.092","14215.793","13629.892"
"7","25","7","484","162","27.7","1","637.171","46.579","25737.613","24773.334"
"7","25","8","649","170","29","2.1","851.599","50.837","33663.902","32382.008"
"7","25","9","749","167","29.4","3.1","951.19","51.538","37464.781","36014.008"
"7","25","10","819","149","29.8","4.1","973.032","50.671","38500.293","37001.648"
"7","25","11","827","160","30.4","4.9","925.046","48.926","36920.785","35494.84"
"7","25","12","827","158","31","5.7","838.324","46.386","33838.313","32548.9"
"7","25","13","804","155","31.3","6.2","742.944","44.207","30199.979","29062.633"
"7","25","14","741","159","31","6","667.07","42.723","27212.922","26193.063"
"7","25","15","670","133","30.7","5.9","610.321","41.443","25059.586","24120.307"
"7","25","16","478","132","30.4","5.7","481.702","38.982","20049.01","19283.883"
"7","25","17","187","98","29.2","5","170.935","32.249","7333.725","6926.739"
"7","25","18","0","17","28.1","4.3","13.044","27.514","580.066","314.415"
"7","25","19","0","0","26.9","3.6","0","26.9","0","0"
"7","25","20","0","0","27","1.5","0","27","0","0"
"7","25","21","0","0","26","2.1","0","26","0","0"
"7","25","22","0","0","26","0","0","26","0","0"
"7","25","23","0","0","25","0","0","25","0","0"
"7","26","0","0","0","26","1.5","0","26","0","0"
"7","26","1","0","0","25.5","3.6","0","25.5","0","0"
"7","26","2","0","0","24.7","2.3","0","24.7","0","0"
"7","26","3","0","0","24","1","0","24","0","0"
"7","26","4","0","0","24.3","1.5","0","24.3","0","0"
"7","26","5","0","37","26.6","1.7","32.287","25.808","1447.396","1165.493"
"7","26","6","248","122","29","1.9","336.519","36.579","14255.151","13668.125"
"7","26","7","526","148","31.3","2.1","659.071","47.615","26476.795","25484.871"
"7","26","8","693","152","33","2.6","875.294","54.057","34004.531","32707.938"
"7","26","9","786","147","32.4","4.1","968.033","52.978","37833.211","36365.496"
"7","26","10","824","145","31.8","5.7","964.127","49.484","38389.918","36896.41"
"7","26","11","834","156","32","5.2","920.91","49.835","36577.914","35167.508"
"7","26","12","836","152","32.1","4.6","837.607","49.46","33263.586","31998.852"
"7","26","13","813","149","32.3","4.1","742.234","48.268","29531.639","28421.156"
"7","26","14","783","128","32.2","4.8","665.445","45.55","26729.516","25728.047"
"7","26","15","682","129","32.1","5.5","612.606","43.367","24897.654","23964.295"
"7","26","16","488","129","32","6.2","483.911","40.219","20008.457","19244.664"
"7","26","17","194","97","31.5","6.2","170.343","34.165","7234.536","6829.87"
"7","26","18","0","17","31","6.2","13.045","30.549","571.728","306.231"
"7","26","19","0","0","32","6.2","0","32","0","0"
"7","26","20","0","0","29.9","4.1","0","29.9","0","0"
"7","26","21","0","0","27.7","2.1","0","27.7","0","0"
"7","26","22","0","0","25.6","0","0","25.6","0","0"
"7","26","23","0","0","26.4","1.2","0","26.4","0","0"
"7","27","0","0","0","27.1","2.4","0","27.1","0","0"
"7","27","1","0","0","27.9","3.6","0","27.9","0","0"
"7","27","2","0","0","28.6","3.6","0","28.6","0","0"
"7","27","3","0","0","29.2","3.6","0","29.2","0","0"
"7","27","4","0","0","29.9","3.6","0","29.9","0","0"
"7","27","5","0","36","30.9","4.1","31.278","30.444","1371.511","1091.052"
"7","27","6","254","121","32","4.6","340.174","37.927","14312.852","13724.175"
"7","27","7","489","168","33.3","4.6","649.16","45.98","26304.637","25319.188"
"7","27","8","654","169","32.9","4.4","856.225","50.417","33923.008","32629.939"
"7","27","9","480","292","32.4","4.3","811.504","49.526","32308.145","31083.887"
"7","27","10","102","391","32","4.1","486.784","42.7","20082.596","19316.363"
"7","27","11","308","473","32.2","4.4","741.513","47.167","29881.764","28757.25"
"7","27","12","580","343","32.5","4.8","801.504","48.494","32017.104","30805.041"
"7","27","13","736","219","32.7","5.1","745.751","47.206","29856.01","28732.533"
"7","27","14","788","126","32.7","5.3","664.63","45.307","26722.033","25720.848"
"7","27","15","686","127","32.8","5.5","611.223","44.053","24745.961","23818.131"
"7","27","16","455","144","32.8","5.7","475.336","41.315","19551.572","18802.717"
"7","27","17","195","96","32","5.1","168.065","35.009","7104.519","6702.885"
"7","27","18","0","17","30.4","5.4","13.046","29.909","573.535","308.005"
"7","27","19","0","0","28.9","5.7","0","28.9","0","0"
"7","27","20","0","0","28.6","4.5","0","28.6","0","0"
"7","27","21","0","0","28.3","3.3","0","28.3","0","0"
"7","27","22","0","0","28","2.1","0","28","0","0"
"7","27","23","0","0","28.8","3.1","0","28.8","0","0"
"7","28","0","0","0","29.6","4.1","0","29.6","0","0"
"7","28","1","0","0","30.4","5.1","0","30.4","0","0"
"7","28","2","0","0","29.9","4.6","0","29.9","0","0"
"7","28","3","0","0","29.3","4.1","0","29.3","0","0"
"7","28","4","0","0","28.8","3.6","0","28.8","0","0"
"7","28","5","0","35","30.1","3.4","30.267","29.558","1332.833","1053.108"
"7","28","6","249","120","31.5","3.3","335.57","37.995","14115.076","13532.047"
"7","28","7","483","169","32.8","3.1","645.348","47.075","26001.369","25027.271"
"7","28","8","679","162","33.1","4","873.53","51.51","34406.688","33092.633"
"7","28","9","762","170","33.3","4.8","967.915","52.724","37880.688","36410.781"
"7","28","10","791","184","33.6","5.7","979.85","51.581","38581.426","37078.996"
"7","28","11","845","148","34","6.2","922.286","50.165","36567.082","35157.16"
"7","28","12","797","195","34.3","6.4","843.286","48.783","33611.297","32331.664"
"7","28","13","779","184","34.7","6.7","744.667","47.101","29813.096","28691.342"
"7","28","14","640","220","33.1","6.9","646.933","43.574","26293.463","25308.434"
"7","28","15","478","211","31.4","7","538.424","39.912","22316.162","21474.549"
"7","28","16","221","190","29.8","7.2","334.828","34.812","14270.93","13683.452"
"7","28","17","101","111","29","5.7","150.344","31.203","6513.084","6125.082"
"7","28","18","0","16","28.1","4.6","12.273","27.473","545.876","280.854"
"7","28","19","0","0","27.3","3.6","0","27.3","0","0"
"7","28","20","0","0","28","3.6","0","28","0","0"
"7","28","21","0","0","27.1","2.6","0","27.1","0","0"
"7","28","22","0","0","27.1","2.6","0","27.1","0","0"
"7","28","23","0","0","26.1","2.1","0","26.1","0","0"
"7","29","0","0","0","25","1.5","0","25","0","0"
"7","29","1","0","0","24","1","0","24","0","0"
"7","29","2","0","0","24.5","1.8","0","24.5","0","0"
"7","29","3","0","0","25","2.6","0","25","0","0"
"7","29","4","0","0","23.9","1","0","23.9","0","0"
"7","29","5","0","34","26.7","2","29.252","25.876","1310.932","1031.623"
"7","29","6","218","130","29.4","3.1","325.637","35.752","13857.442","13281.726"
"7","29","7","501","163","32.2","4.1","655.169","45.46","26620.191","25622.857"
"7","29","8","690","158","32.7","2.6","880.368","53.87","34236.758","32930.098"
"7","29","9","775","163","33.1","4.4","974.135","53.323","38000.684","36525.234"
"7","29","10","820","165","33.6","6.2","989.484","50.89","39105.27","37578.285"
"7","29","11","830","177","33.6","6.4","941.226","49.782","37394.664","35947.102"
"7","29","12","830","174","33.6","6.5","850.026","48.069","34002.703","32706.191"
"7","29","13","812","165","33.6","6.7","749.726","46.07","30165.732","29029.771"
"7","29","14","757","160","33.3","6.9","669.55","44.146","27085.223","26070.238"
"7","29","15","663","147","33","7.2","610.241","42.544","24896.791","23963.463"
"7","29","16","475","138","33.8","7.2","479.609","41.248","19718.947","18964.637"
"7","29","17","186","95","30","5.7","161.949","32.635","6923.424","6525.992"
"7","29","18","0","16","28.7","5.4","12.274","28.142","544.178","279.188"
"7","29","19","0","0","27.5","5.1","0","27.5","0","0"
"7","29","20","0","0","27","3.6","0","27","0","0"
"7","29","21","0","0","26.3","3.1","0","26.3","0","0"
"7","29","22","0","0","25.7","2.6","0","25.7","0","0"
"7","29","23","0","0","25.4","2.1","0","25.4","0","0"
"7","30","0","0","0","25.2","1.5","0","25.2","0","0"
"7","30","1","0","0","24.9","1","0","24.9","0","0"
"7","30","2","0","0","24","1","0","24","0","0"
"7","30","3","0","0","23.2","1","0","23.2","0","0"
"7","30","4","0","0","22.3","1","0","22.3","0","0"
"7","30","5","0","33","24.2","1","28.234","23.008","1282.426","1003.657"
"7","30","6","227","122","26","1","322.715","34.341","13826.566","13251.724"
"7","30","7","483","159","27.9","1","635.053","46.679","25639.691","24679.043"
"7","30","8","656","165","28.9","2.6","855.197","49.548","34039.648","32741.537"
"7","30","9","761","159","29.9","4.1","956.128","50.257","37918.262","36446.621"
